start,goal,stress_level,subject,trialID,timeInTrial,trialNumber,selected,blockedWall,isStressTrial,success,isBlockedTrial,isStressFirst,isFemale,speed,nodeDistance,trialType,nodePath,blockedNodePath,shortestPathLength,Efficiency,type
F6,B2,1,529,14,11.3454,5,B2,,False,1,False,False,False,1.1458388421739207,13.0,A,"['F6', 'G6', 'G5', 'G4', 'G3', 'G2', 'G1', 'F1', 'E1', 'D1', 'C1', 'C2', 'B2']",,9,0.4444444444444444,control
B2,G5,1,529,15,8.987366,6,G5,,False,1,False,False,False,1.2239403625044312,11.0,A,"['B2', 'C2', 'C3', 'C4', 'D4', 'E4', 'E3', 'F3', 'G3', 'G4', 'G5']",,11,0.0,control
F1,C7,1,529,16,9.997803,7,C7,,False,1,False,False,False,1.000219748278697,10.0,A,"['F1', 'E1', 'D1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7']",,10,0.0,control
G2,C6,1,529,19,10.52069,8,C6,,False,1,False,False,False,1.045558798900072,11.0,A,"['G2', 'G1', 'F1', 'E1', 'D1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6']",,9,0.2222222222222222,control
C7,D1,1,529,21,7.596802,9,D1,,False,1,False,False,False,1.0530747016968456,8.0,A,"['C7', 'C6', 'C5', 'C4', 'C3', 'C2', 'C1', 'D1']",,8,0.0,control
D1,D4,1,529,22,7.800049,10,D4,,False,1,False,False,False,0.7692259369139861,6.0,A,"['D1', 'C1', 'C2', 'C3', 'C4', 'D4']",,6,0.0,control
G5,A6,1,529,25,8.061523,11,A6,,False,1,False,False,False,1.2404603943944588,10.0,A,"['G5', 'G6', 'F6', 'E6', 'E7', 'D7', 'C7', 'B7', 'A7', 'A6']",,10,0.0,control
C6,F1,1,529,17,8.17157,12,F1,,False,1,False,False,False,1.1013795390604255,9.0,A,"['C6', 'C5', 'C4', 'C3', 'C2', 'C1', 'D1', 'E1', 'F1']",,9,0.0,control
C6,A1,1,529,18,8.208618,13,A1,,False,1,False,False,False,1.2182318631467564,10.0,A,"['C6', 'C7', 'B7', 'A7', 'A6', 'A5', 'A4', 'A3', 'A2', 'A1']",,8,0.25,control
G5,C7,3,529,7,11.90515,14,C7,,True,1,False,False,False,0.923969878581958,11.0,B,"['G5', 'G4', 'G3', 'F3', 'E3', 'E4', 'D4', 'C4', 'C5', 'C6', 'C7']",,7,0.5714285714285714,stress non-blocked
A1,F6,3,529,2,10.60229,15,F6,,True,1,False,False,False,1.0375117073764253,11.0,B,"['A1', 'A2', 'A3', 'A4', 'B4', 'C4', 'D4', 'E4', 'E5', 'E6', 'F6']",,11,0.0,stress non-blocked
E6,A1,3,529,3,9.898071,16,A1,,True,1,False,False,False,1.0102978651092722,10.0,B,"['E6', 'E5', 'E4', 'D4', 'C4', 'B4', 'A4', 'A3', 'A2', 'A1']",,10,0.0,stress non-blocked
D1,F6,3,529,4,7.096436,17,F6,,True,1,False,False,False,1.1273264495022572,8.0,B,"['D1', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'F6']",,8,0.0,stress non-blocked
G2,C7,4,529,9,15.14697,18,C7,F3North,True,1,True,False,False,1.0563168739358433,16.0,C,"['G2', 'G3', 'F3', 'G3', 'G2', 'G1', 'F1', 'E1', 'D1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7']","['F3', 'G3', 'G2', 'G1', 'F1', 'E1', 'D1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7']",10,0.4,stress blocked
F1,E6,4,529,10,14.66528,19,E6,E2East,True,1,True,False,False,0.8864474459403435,13.0,C,"['F1', 'E1', 'E2', 'E1', 'F1', 'G1', 'G2', 'G3', 'G4', 'G5', 'G6', 'F6', 'E6']","['E2', 'E1', 'F1', 'G1', 'G2', 'G3', 'G4', 'G5', 'G6', 'F6', 'E6']",11,0.0,stress blocked
C7,B2,5,529,11,16.0271,20,B2,C6West,True,1,True,False,False,0.9359147943171252,15.0,C,"['C7', 'C6', 'C7', 'D7', 'E7', 'E6', 'E5', 'E4', 'E3', 'E2', 'E1', 'D1', 'C1', 'C2', 'B2']","['C6', 'C7', 'D7', 'E7', 'E6', 'E5', 'E4', 'E3', 'E2', 'E1', 'D1', 'C1', 'C2', 'B2']",10,0.4,stress blocked
B2,C6,4,529,5,12.56897,21,C6,,True,1,False,False,False,0.7956101414833514,10.0,B,"['B2', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7', 'C6']",,6,0.6666666666666666,stress non-blocked
D4,G2,4,529,6,6.668823,22,G2,,True,1,False,False,False,0.8997089891274668,6.0,B,"['D4', 'E4', 'E3', 'F3', 'G3', 'G2']",,6,0.0,stress non-blocked
A1,D4,4,529,12,16.06042,23,D4,B4South,True,1,True,False,False,0.9339730841410124,15.0,C,"['A1', 'A2', 'A3', 'A4', 'B4', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7', 'C6', 'C5', 'C4', 'D4']","['B4', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7', 'C6', 'C5', 'C4', 'D4']",9,0.2222222222222222,stress blocked
A6,G2,4,529,8,14.17249,24,G2,B7South,True,1,True,False,False,1.058388469492658,15.0,C,"['A6', 'A7', 'B7', 'A7', 'A6', 'A5', 'A4', 'B4', 'C4', 'D4', 'E4', 'E3', 'F3', 'G3', 'G2']","['B7', 'A7', 'A6', 'A5', 'A4', 'B4', 'C4', 'D4', 'E4', 'E3', 'F3', 'G3', 'G2']",13,0.0,stress blocked
D1,F6,2,535,4,20.0011,2,No,B2North,True,0,True,True,True,0.8999505027223502,18.0,C,"['D1', 'C1', 'C2', 'B2', 'C2', 'C3', 'C4', 'B4', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7', 'C6', 'C5', 'C4', 'D4']","['B2', 'C2', 'C3', 'C4', 'B4', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7', 'C6', 'C5', 'C4', 'D4']",9,1.026188973063973,stress blocked
A6,G2,2,535,8,14.27148,3,G2,,True,1,False,True,True,1.0510472634933448,15.0,B,"['A6', 'A7', 'A6', 'A5', 'A4', 'A3', 'A2', 'B2', 'C2', 'C1', 'D1', 'E1', 'F1', 'G1', 'G2']",,11,0.3636363636363636,stress non-blocked
E6,A1,3,535,3,20.00244,4,No,D7North,True,0,True,True,True,0.8998902133939659,18.0,C,"['E6', 'E7', 'D7', 'E7', 'E6', 'E5', 'E4', 'D4', 'C4', 'C5', 'C6', 'C7', 'B7', 'A7', 'A6', 'A5', 'A4', 'A3']","['D7', 'E7', 'E6', 'E5', 'E4', 'D4', 'C4', 'C5', 'C6', 'C7', 'B7', 'A7', 'A6', 'A5', 'A4', 'A3']",12,1.026188973063973,stress blocked
D4,G2,2,535,6,16.23694,5,G2,C3West,True,1,True,True,True,0.9854073489216564,16.0,C,"['D4', 'C4', 'C3', 'C4', 'B4', 'A4', 'A3', 'A2', 'B2', 'C2', 'C1', 'D1', 'E1', 'F1', 'G1', 'G2']","['C3', 'C4', 'B4', 'A4', 'A3', 'A2', 'B2', 'C2', 'C1', 'D1', 'E1', 'F1', 'G1', 'G2']",8,0.75,stress blocked
F6,A6,2,535,13,8.240356,6,A6,,True,1,False,True,True,0.9708318427019414,8.0,B,"['F6', 'E6', 'E7', 'D7', 'C7', 'B7', 'A7', 'A6']",,8,0.0,stress non-blocked
A1,F6,3,535,2,16.23682,7,D4,A5East,True,0,True,True,True,0.9238262172026296,15.0,C,"['A1', 'A2', 'A3', 'A4', 'A5', 'A4', 'B4', 'C4', 'C5', 'C6', 'C7', 'C6', 'C5', 'C4', 'D4']","['A5', 'A4', 'B4', 'C4', 'C5', 'C6', 'C7', 'C6', 'C5', 'C4', 'D4']",9,1.026188973063973,stress blocked
G2,C7,3,535,9,13.88354,8,C7,,True,1,False,True,True,1.152443829167489,16.0,B,"['G2', 'G1', 'F1', 'E1', 'D1', 'C1', 'C2', 'B2', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7']",,10,0.6,stress non-blocked
G5,C7,3,535,7,16.51563,9,C7,G2West,True,1,True,True,True,1.271522793862541,21.0,C,"['G5', 'G4', 'G3', 'G2', 'G3', 'F3', 'E3', 'E2', 'E1', 'D1', 'C1', 'C2', 'B2', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7']","['G2', 'G3', 'F3', 'E3', 'E2', 'E1', 'D1', 'C1', 'C2', 'B2', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7']",10,0.8,stress blocked
A1,D4,3,535,12,10.78308,10,D4,,True,1,False,True,True,1.205592465232568,13.0,B,"['A1', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7', 'C6', 'C5', 'C4', 'D4']",,7,0.8571428571428571,stress non-blocked
B2,C6,3,535,5,11.82813,11,C6,A3East,True,1,True,True,True,0.845442178941219,10.0,C,"['B2', 'A2', 'A3', 'A2', 'B2', 'C2', 'C3', 'C4', 'C5', 'C6']","['A3', 'A2', 'B2', 'C2', 'C3', 'C4', 'C5', 'C6']",8,0.0,stress blocked
F1,E6,3,535,10,16.28101,12,E6,,True,1,False,True,True,1.2898462687511405,21.0,B,"['F1', 'E1', 'D1', 'C1', 'C2', 'B2', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7', 'C6', 'C5', 'C4', 'D4', 'E4', 'E5', 'E6']",,7,2.0,stress non-blocked
C7,B2,3,535,11,16.31445,13,B2,,True,1,False,True,True,1.0420210304362083,17.0,B,"['C7', 'C6', 'C5', 'C6', 'C7', 'B7', 'A7', 'A6', 'A5', 'A4', 'B4', 'C4', 'B4', 'A4', 'A3', 'A2', 'B2']",,7,1.4285714285714286,stress non-blocked
B2,G5,1,535,15,11.00549,14,G5,,False,1,False,True,True,0.9995011580583872,11.0,A,"['B2', 'C2', 'C1', 'D1', 'E1', 'F1', 'G1', 'G2', 'G3', 'G4', 'G5']",,11,0.0,control
G2,C6,1,535,19,12.0498,15,C6,,False,1,False,True,True,1.410811797706186,17.0,A,"['G2', 'G1', 'F1', 'E1', 'D1', 'C1', 'C2', 'B2', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7', 'C6']",,9,0.8888888888888888,control
C6,F1,1,535,17,6.762817,16,A6,,False,0,False,True,True,0.7393368769256953,5.0,A,"['C6', 'C7', 'B7', 'A7', 'A6']",,9,1.026188973063973,control
E6,D1,1,535,20,18.10632,17,D1,,False,1,False,True,True,1.0493573514662284,19.0,A,"['E6', 'E5', 'E4', 'D4', 'C4', 'C5', 'C6', 'C7', 'B7', 'A7', 'A6', 'A5', 'A4', 'A3', 'A2', 'B2', 'C2', 'C1', 'D1']",,7,1.7142857142857142,control
D4,F1,1,535,23,7.163086,18,F1,,False,1,False,True,True,0.8376278045523955,6.0,A,"['D4', 'E4', 'E3', 'E2', 'E1', 'F1']",,6,0.0,control
G5,A6,1,535,25,12.17175,19,A6,,False,1,False,True,True,1.3145192761928235,16.0,A,"['G5', 'G4', 'G3', 'G2', 'G1', 'F1', 'E1', 'D1', 'C1', 'C2', 'B2', 'A2', 'A3', 'A4', 'A5', 'A6']",,10,0.6,control
D1,D4,1,535,22,13.08289,20,D4,,False,1,False,True,True,1.2229713771192756,16.0,A,"['D1', 'C1', 'C2', 'B2', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7', 'C6', 'C5', 'C4', 'D4']",,6,1.6666666666666667,control
C7,D1,1,535,21,11.3949,21,D1,,False,1,False,True,True,1.0531027038411922,12.0,A,"['C7', 'B7', 'A7', 'A6', 'A5', 'A4', 'A3', 'A2', 'B2', 'C2', 'C1', 'D1']",,8,0.5,control
F6,B2,1,535,14,15.83667,22,B2,,False,1,False,True,True,1.0734579933786583,17.0,A,"['F6', 'E6', 'E5', 'E4', 'D4', 'C4', 'C5', 'C6', 'C7', 'B7', 'A7', 'A6', 'A5', 'A4', 'A3', 'A2', 'B2']",,9,0.8888888888888888,control
A6,E6,1,535,24,9.81665,23,E6,,False,1,False,True,True,1.1205451961718105,11.0,A,"['A6', 'A7', 'B7', 'C7', 'C6', 'C5', 'C4', 'D4', 'E4', 'E5', 'E6']",,7,0.5714285714285714,control
F1,C7,1,535,16,10.07227,24,C7,,False,1,False,True,True,1.3899547966843622,14.0,A,"['F1', 'E1', 'D1', 'C1', 'C2', 'B2', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7']",,10,0.4,control
C6,A1,1,535,18,10.28442,25,A1,,False,1,False,True,True,0.9723445755813162,10.0,A,"['C6', 'C7', 'B7', 'A7', 'A6', 'A5', 'A4', 'A3', 'A2', 'A1']",,8,0.25,control
F1,C7,1,536,16,15.43689,2,C7,,False,1,False,False,True,0.9069184272220636,14.0,A,"['F1', 'E1', 'D1', 'C1', 'C2', 'B2', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7']",,10,0.4,control
C7,D1,1,536,21,12.7373,3,D1,,False,1,False,False,True,0.9421148909109468,12.0,A,"['C7', 'B7', 'A7', 'A6', 'A5', 'A4', 'A3', 'A2', 'B2', 'C2', 'C1', 'D1']",,8,0.5,control
G5,A6,1,536,25,14.08325,4,A6,,False,1,False,False,True,1.1361013970496867,16.0,A,"['G5', 'G4', 'G3', 'G2', 'G1', 'F1', 'E1', 'D1', 'C1', 'C2', 'B2', 'A2', 'A3', 'A4', 'A5', 'A6']",,10,0.6,control
G2,C6,1,536,19,11.42688,5,C6,,False,1,False,False,True,1.137668374919488,13.0,A,"['G2', 'G1', 'F1', 'E1', 'D1', 'C1', 'C2', 'B2', 'C2', 'C3', 'C4', 'C5', 'C6']",,9,0.4444444444444444,control
A6,E6,2,536,24,11.5835,6,E6,,False,1,False,False,True,0.9496266240773512,11.0,A,"['A6', 'A7', 'B7', 'C7', 'D7', 'E7', 'E6', 'F6', 'G6', 'F6', 'E6']",,7,0.5714285714285714,control
B2,G5,1,536,15,9.75061,7,G5,,False,1,False,False,True,1.1281345474795936,11.0,A,"['B2', 'C2', 'C1', 'D1', 'E1', 'F1', 'G1', 'G2', 'G3', 'G4', 'G5']",,11,0.0,control
D4,F1,2,536,23,18.73547,8,F1,,False,1,False,False,True,0.9607445129479004,18.0,A,"['D4', 'C4', 'C5', 'C6', 'C7', 'B7', 'A7', 'A6', 'A5', 'A4', 'A3', 'A2', 'B2', 'C2', 'C1', 'D1', 'E1', 'F1']",,6,2.0,control
C6,F1,1,536,17,17.72449,9,F1,,False,1,False,False,True,0.8462866914647474,15.0,A,"['C6', 'C7', 'B7', 'A7', 'A6', 'A5', 'A4', 'A3', 'A2', 'B2', 'C2', 'C1', 'D1', 'E1', 'F1']",,9,0.6666666666666666,control
C6,A1,1,536,18,12.04858,10,A1,,False,1,False,False,True,0.8299733246573455,10.0,A,"['C6', 'C7', 'B7', 'A7', 'A6', 'A5', 'A4', 'A3', 'A2', 'A1']",,8,0.25,control
E6,D1,2,536,20,19.73584,11,D1,,False,1,False,False,True,0.7600385896926607,15.0,A,"['E6', 'E7', 'D7', 'C7', 'B7', 'A7', 'A6', 'A5', 'A4', 'A3', 'A2', 'B2', 'C2', 'C1', 'D1']",,7,1.1428571428571428,control
F6,B2,2,536,14,15.42603,12,B2,,False,1,False,False,True,0.7130804231548882,11.0,A,"['F6', 'E6', 'E5', 'E4', 'D4', 'C4', 'B4', 'A4', 'A3', 'A2', 'B2']",,9,0.2222222222222222,control
D1,D4,1,536,22,9.317871,13,D4,,False,1,False,False,True,0.6439239178134146,6.0,A,"['D1', 'C1', 'C2', 'C3', 'C4', 'D4']",,6,0.0,control
A1,F6,5,536,2,16.57056,14,F6,,True,1,False,False,True,1.2673078037193672,21.0,B,"['A1', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7', 'C6', 'C5', 'C4', 'D4', 'E4', 'E3', 'F3', 'G3', 'G4', 'G5', 'G6', 'F6']",,11,0.9090909090909092,stress non-blocked
A6,G2,7,536,8,14.71582,15,G2,A3West,True,1,True,False,True,1.0193111902700631,15.0,C,"['A6', 'A5', 'A4', 'A3', 'A4', 'B4', 'C4', 'C3', 'C2', 'C1', 'D1', 'E1', 'F1', 'G1', 'G2']","['A3', 'A4', 'B4', 'C4', 'C3', 'C2', 'C1', 'D1', 'E1', 'F1', 'G1', 'G2']",10,0.2,stress blocked
E6,A1,4,536,3,14.16064,16,A1,,True,1,False,False,True,0.8474193256801952,12.0,B,"['E6', 'E7', 'D7', 'C7', 'B7', 'A7', 'A6', 'A5', 'A4', 'A3', 'A2', 'A1']",,10,0.2,stress non-blocked
D4,G2,4,536,6,16.76929,17,G2,,True,1,False,False,True,1.0733907040787056,18.0,B,"['D4', 'E4', 'E5', 'E4', 'D4', 'C4', 'B4', 'A4', 'A3', 'A2', 'B2', 'C2', 'C1', 'D1', 'E1', 'F1', 'G1', 'G2']",,6,2.0,stress non-blocked
B2,C6,3,536,5,8.673828,18,C6,,True,1,False,False,True,0.9223148072569574,8.0,B,"['B2', 'C2', 'C3', 'C4', 'D4', 'C4', 'C5', 'C6']",,6,0.3333333333333333,stress non-blocked
G2,C7,5,536,9,17.95752,19,C7,F3North,True,1,True,False,True,1.1137395364170557,20.0,C,"['G2', 'G3', 'F3', 'G3', 'G2', 'G1', 'F1', 'E1', 'D1', 'C1', 'C2', 'B2', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7']","['F3', 'G3', 'G2', 'G1', 'F1', 'E1', 'D1', 'C1', 'C2', 'B2', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7']",10,0.8,stress blocked
A1,D4,5,536,12,9.695313,20,D4,A5East,True,1,True,False,True,0.9282835943512088,9.0,C,"['A1', 'A2', 'A3', 'A4', 'A5', 'A4', 'B4', 'C4', 'D4']","['A5', 'A4', 'B4', 'C4', 'D4']",5,0.0,stress blocked
G5,C7,4,536,7,17.08154,21,C7,,True,1,False,False,True,1.112311887569856,19.0,B,"['G5', 'G4', 'G3', 'F3', 'E3', 'E2', 'E1', 'D1', 'C1', 'C2', 'B2', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7']",,7,1.7142857142857142,stress non-blocked
C7,B2,5,536,11,11.40479,22,B2,B7North,True,1,True,False,True,0.964507018542209,11.0,C,"['C7', 'B7', 'C7', 'C6', 'C5', 'C4', 'B4', 'A4', 'A3', 'A2', 'B2']","['B7', 'C7', 'C6', 'C5', 'C4', 'B4', 'A4', 'A3', 'A2', 'B2']",8,0.25,stress blocked
F1,E6,5,536,10,17.59326,23,E6,E2East,True,1,True,False,True,1.0799590297648076,19.0,C,"['F1', 'E1', 'E2', 'E1', 'D1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'D7', 'E7', 'E6', 'F6', 'G6', 'F6', 'E6']","['E2', 'E1', 'D1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'D7', 'E7', 'E6', 'F6', 'G6', 'F6', 'E6']",11,0.5454545454545454,stress blocked
F6,A6,3,536,13,12.40601,24,A6,D7North,True,1,True,False,True,1.128485306718276,14.0,C,"['F6', 'E6', 'E7', 'D7', 'E7', 'E6', 'E5', 'E4', 'D4', 'C4', 'B4', 'A4', 'A5', 'A6']","['D7', 'E7', 'E6', 'E5', 'E4', 'D4', 'C4', 'B4', 'A4', 'A5', 'A6']",11,0.0,stress blocked
D1,F6,2,536,4,12.04907,25,F6,,True,1,False,False,True,0.9959274865197064,12.0,B,"['D1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7', 'D7', 'E7', 'E6', 'F6']",,8,0.5,stress non-blocked
D1,F6,5,537,4,16.0929,2,F6,B2North,True,1,True,True,True,0.9942272679256068,16.0,C,"['D1', 'C1', 'C2', 'B2', 'C2', 'C3', 'C4', 'B4', 'C4', 'C5', 'C6', 'C7', 'D7', 'E7', 'E6', 'F6']","['B2', 'C2', 'C3', 'C4', 'B4', 'C4', 'C5', 'C6', 'C7', 'D7', 'E7', 'E6', 'F6']",9,0.4444444444444444,stress blocked
A6,G2,5,537,8,11.50555,3,G2,,True,1,False,True,True,1.1298894881166046,13.0,B,"['A6', 'A7', 'B7', 'C7', 'D7', 'E7', 'E6', 'F6', 'G6', 'G5', 'G4', 'G3', 'G2']",,11,0.1818181818181818,stress non-blocked
F1,E6,4,537,10,8.684448,4,E6,,True,1,False,True,True,0.8060385645696767,7.0,B,"['F1', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6']",,7,0.0,stress non-blocked
C7,B2,5,537,11,9.029663,5,B2,,True,1,False,True,True,0.7752227297962283,7.0,B,"['C7', 'C6', 'C5', 'C4', 'C3', 'C2', 'B2']",,7,0.0,stress non-blocked
G5,C7,6,537,7,15.88159,6,C7,F6North,True,1,True,True,True,0.9444898149366656,15.0,C,"['G5', 'G6', 'F6', 'G6', 'G5', 'G4', 'G3', 'F3', 'E3', 'E4', 'D4', 'C4', 'C5', 'C6', 'C7']","['F6', 'G6', 'G5', 'G4', 'G3', 'F3', 'E3', 'E4', 'D4', 'C4', 'C5', 'C6', 'C7']",13,0.0,stress blocked
F6,A6,5,537,13,9.273315,7,A6,,True,1,False,True,True,1.0783630233632742,10.0,B,"['F6', 'E6', 'E5', 'E6', 'E7', 'D7', 'C7', 'B7', 'A7', 'A6']",,8,0.25,stress non-blocked
G2,C7,4,537,9,9.939331,8,C7,,True,1,False,True,True,1.0061039319447154,10.0,B,"['G2', 'G3', 'G4', 'G5', 'G6', 'F6', 'E6', 'E7', 'D7', 'C7']",,10,0.0,stress non-blocked
E6,A1,6,537,3,13.83813,10,A1,D7North,True,1,True,True,True,1.0116973897484705,14.0,C,"['E6', 'E7', 'D7', 'E7', 'E6', 'E5', 'E4', 'D4', 'C4', 'B4', 'A4', 'A3', 'A2', 'A1']","['D7', 'E7', 'E6', 'E5', 'E4', 'D4', 'C4', 'B4', 'A4', 'A3', 'A2', 'A1']",12,0.0,stress blocked
B2,C6,5,537,5,16.34668,11,C6,D1South,True,1,True,True,True,0.8564430208458231,14.0,C,"['B2', 'C2', 'C1', 'D1', 'C1', 'C2', 'B2', 'A2', 'A3', 'A4', 'B4', 'C4', 'C5', 'C6']","['D1', 'C1', 'C2', 'B2', 'A2', 'A3', 'A4', 'B4', 'C4', 'C5', 'C6']",7,0.5714285714285714,stress blocked
A1,D4,5,537,12,14.38196,12,D4,,True,1,False,True,True,1.0429732804151868,15.0,B,"['A1', 'A2', 'B2', 'C2', 'C3', 'C4', 'D4', 'E4', 'E5', 'E6', 'F6', 'E6', 'E5', 'E4', 'D4']",,7,1.1428571428571428,stress non-blocked
A1,F6,6,537,2,14.30396,13,F6,B2South,True,1,True,True,True,1.048660650617032,15.0,C,"['A1', 'A2', 'B2', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7', 'D7', 'E7', 'E6', 'F6']","['B2', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7', 'D7', 'E7', 'E6', 'F6']",11,0.1818181818181818,stress blocked
G2,C6,3,537,19,9.062134,14,C6,,False,1,False,True,True,0.9931435575770564,9.0,A,"['G2', 'G3', 'F3', 'E3', 'E4', 'D4', 'C4', 'C5', 'C6']",,9,0.0,control
D1,D4,3,537,22,6.363647,15,D4,,False,1,False,True,True,0.9428555669414096,6.0,A,"['D1', 'C1', 'C2', 'C3', 'C4', 'D4']",,6,0.0,control
A6,E6,3,537,24,9.247925,16,E6,,False,1,False,True,True,0.9731912834500712,9.0,A,"['A6', 'A5', 'A4', 'B4', 'C4', 'D4', 'E4', 'E5', 'E6']",,7,0.2857142857142857,control
G5,A6,4,537,25,9.928467,17,A6,,False,1,False,True,True,1.0072048383703145,10.0,A,"['G5', 'G6', 'F6', 'E6', 'E7', 'D7', 'C7', 'B7', 'A7', 'A6']",,10,0.0,control
F1,C7,3,537,16,10.6062,18,C7,,False,1,False,True,True,0.9428447511832704,10.0,A,"['F1', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'D7', 'C7']",,10,0.0,control
E6,D1,4,537,20,9.352539,19,D1,,False,1,False,True,True,0.7484598567298142,7.0,A,"['E6', 'E5', 'E4', 'E3', 'E2', 'E1', 'D1']",,7,0.0,control
D4,F1,4,537,23,15.73804,20,F1,,False,1,False,True,True,1.1437256481747409,18.0,A,"['D4', 'C4', 'C5', 'C6', 'C7', 'B7', 'A7', 'A6', 'A5', 'A4', 'A3', 'A2', 'B2', 'C2', 'C1', 'D1', 'E1', 'F1']",,6,2.0,control
F6,B2,3,537,14,12.78271,21,B2,,False,1,False,True,True,0.8605373977818476,11.0,A,"['F6', 'E6', 'E7', 'D7', 'C7', 'C6', 'C5', 'C4', 'C3', 'C2', 'B2']",,9,0.2222222222222222,control
C7,D1,4,537,21,12.09448,22,D1,,False,1,False,True,True,0.9921881717940746,12.0,A,"['C7', 'B7', 'A7', 'A6', 'A5', 'A4', 'A3', 'A2', 'B2', 'C2', 'C1', 'D1']",,8,0.5,control
C6,A1,2,537,18,10.08374,23,A1,,False,1,False,True,True,0.7933564332281474,8.0,A,"['C6', 'C5', 'C4', 'B4', 'A4', 'A3', 'A2', 'A1']",,8,0.0,control
B2,G5,2,537,15,11.11658,24,G5,,False,1,False,True,True,0.9895129617202412,11.0,A,"['B2', 'C2', 'C1', 'D1', 'E1', 'F1', 'G1', 'G2', 'G3', 'G4', 'G5']",,11,0.0,control
C6,F1,3,537,17,7.873901,25,A6,,False,0,False,True,True,0.8890129555858017,7.0,A,"['C6', 'C5', 'C4', 'B4', 'A4', 'A5', 'A6']",,9,1.026188973063973,control
C6,A1,3,538,18,6.064453,2,A1,,False,1,False,False,True,1.3191626680922417,8.0,A,"['C6', 'C5', 'C4', 'B4', 'A4', 'A3', 'A2', 'A1']",,8,0.0,control
G5,A6,2,538,25,12.51636,3,A6,,False,1,False,False,True,1.4381177914345704,18.0,A,"['G5', 'G6', 'F6', 'E6', 'E7', 'D7', 'E7', 'E6', 'E5', 'E4', 'D4', 'C4', 'C5', 'C4', 'B4', 'A4', 'A5', 'A6']",,10,0.8,control
D1,D4,2,538,22,6.085815,4,D4,,False,1,False,False,True,0.985899177020662,6.0,A,"['D1', 'C1', 'C2', 'C3', 'C4', 'D4']",,6,0.0,control
F1,C7,2,538,16,7.874512,5,C7,,False,1,False,False,True,1.2699199645641532,10.0,A,"['F1', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'D7', 'C7']",,10,0.0,control
E6,D1,3,538,20,20.78979,6,D1,,False,1,False,False,True,1.0101112132445782,21.0,A,"['E6', 'E7', 'E6', 'F6', 'G6', 'F6', 'E6', 'E7', 'D7', 'C7', 'B7', 'A7', 'A6', 'A5', 'A4', 'B4', 'C4', 'C3', 'C2', 'C1', 'D1']",,7,2.0,control
F6,B2,3,538,14,28.66382,7,B2,,False,1,False,False,True,0.8721796327216679,25.0,A,"['F6', 'E6', 'E5', 'E4', 'D4', 'C4', 'B4', 'A4', 'B4', 'C4', 'D4', 'E4', 'E5', 'E6', 'E5', 'E4', 'D4', 'C4', 'B4', 'C4', 'C3', 'C2', 'C1', 'C2', 'B2']",,9,1.7777777777777777,control
B2,G5,2,538,15,8.940674,8,G5,,False,1,False,False,True,1.2303322993322428,11.0,A,"['B2', 'C2', 'C3', 'C4', 'D4', 'E4', 'E3', 'F3', 'G3', 'G4', 'G5']",,11,0.0,control
G2,C6,2,538,19,9.817383,9,C6,,False,1,False,False,True,1.3241818109775283,13.0,A,"['G2', 'G3', 'G4', 'G5', 'G6', 'F6', 'E6', 'E5', 'E4', 'D4', 'C4', 'C5', 'C6']",,9,0.4444444444444444,control
